"age","income","balance","id","fee_1","rate_1","rewards_1","fee_2","rate_2","rewards_2","fee_3","rate_3","rewards_3","fee_4","rate_4","rewards_4","fee_5","rate_5","rewards_5","error1","error2","error3","error4","error5","utility1","utility2","utility3","utility4","utility5","choice"
52,44648.4405295977,1164.66425532485,564,25,0.05,0,75,0.15,0,100,0.15,1,75,0.1,1,0,0,0,-0.246222802423167,1.29047999929451,0.908851704590667,-0.961122837105617,-0.516483639894613,13.0799516477349,11.3666544494526,12.1100261547487,11.8650516130524,-0.516483639894613,1
52,25604.0946224903,1409.31218645959,565,0,0.05,0,0,0.05,1,100,0.2,1,25,0.05,0,0,0,0,-0.505160481106183,1.42626668408632,0.238753711270952,0.420207379462504,1.56553439953526,-2.99168005198939,0.439747113203109,-5.99776585961225,-2.4413121914207,1.56553439953526,5
28,48170.3216411544,1116.91653861328,566,75,0.15,1,100,0.15,1,25,0.1,0,0,0.2,1,0,0,0,0.866678847059923,2.30541797379583,2.21695543729834,-0.503211094301316,0.780035025748414,27.4364522420412,28.5001913687771,29.2867288322796,25.9415623006799,0.780035025748414,3
37,25601.8275371795,660.723570148857,567,0,0.05,1,75,0.25,1,0,0.25,1,25,0.25,1,0,0,0,1.31801315429224,-0.227864970536786,3.35537310107582,1.1293041373933,0.681710279183113,7.82956656089479,0.158688436065763,4.86692650767837,2.26585754399585,0.681710279183113,1
61,37247.375847721,383.145005310245,568,75,0.2,1,75,0.2,1,25,0.2,0,100,0.25,0,0,0,0,-1.76107292957303,1.83135223254855,0.442964586895486,-0.936477753482096,0.0673586694862304,-2.22580345901017,1.36662170311142,-0.771765942541651,-4.52620828291923,0.0673586694862304,2
59,57866.5123505515,819.946734593876,569,75,0.2,0,0,0.1,1,75,0.1,1,100,0.1,1,0,0,0,-0.437287992342261,-0.544343876673738,0.820345029161582,-0.904380385638946,2.87229535004172,16.1242475056265,21.142191621295,21.3818805271303,19.2821551123298,2.87229535004172,3
26,56747.3747477292,928.275681074922,570,75,0.05,1,0,0.1,1,25,0.25,0,75,0.15,1,0,0,0,-0.710687194495713,-0.222389249483632,0.57910335465993,2.32131242364937,-0.183599524247052,36.6495813410741,37.0128792860862,32.1893718902297,37.1815809592192,-0.183599524247052,4
48,46882.0778520387,1244.99860340295,571,0,0.15,0,0,0.25,0,100,0.05,0,0,0.15,1,0,0,0,-1.2529677966959,0.53522274431835,-0.284206191629705,0.996336620127775,0.182662756642851,13.846798377537,13.1349889185512,15.8155599826032,17.5961027943607,0.182662756642851,4
33,18841.7261562056,595.714939367179,572,25,0.05,1,0,0.2,0,25,0.25,1,75,0.15,1,0,0,0,-0.0342772463666881,-0.090531098773371,1.63261963516602,-1.34165631368716,-0.33600968696511,2.35618998640805,-2.57506386599864,-0.976913132059241,-2.20118908091242,-0.33600968696511,1
66,51157.9508710755,1345.56374255243,573,25,0.25,1,75,0.05,1,75,0.05,0,100,0.15,1,0,0,0,-0.101108644333082,0.671603422462631,-0.647165937152994,-0.369977358340927,-0.56798748510102,8.25814959608108,13.2808616628768,10.4620923032612,9.36428088207324,-0.56798748510102,2
61,67959.1484093358,978.393758276953,574,100,0.15,0,75,0.1,1,100,0.25,1,75,0.2,0,0,0,0,-0.0386992194973914,-0.218992134914246,-0.107102527917278,-0.652776354578567,1.76000948347726,24.976576928438,27.9212840130212,23.9081736200181,23.4874997933569,1.76000948347726,2
59,49215.7593448504,1443.48685599573,575,0,0.15,1,100,0.2,0,100,0.1,1,75,0.05,0,0,0,0,-0.192780493301748,-1.4030013622953,0.274859530340483,1.16125530365303,1.07994208095099,12.8906149498211,7.43039408082754,13.1082549734633,14.1196507467759,1.07994208095099,4
35,46987.5642140877,582.86779308542,576,75,0.1,1,0,0.2,0,25,0.05,0,75,0.25,1,0,0,0,1.17295787014629,0.839354699795483,0.485964856866496,1.75210286512419,-0.84523108952358,24.4873874521208,21.27878428177,24.300394438841,21.3165324470987,-0.84523108952358,1
70,35628.5786249187,1122.62482041766,577,100,0.05,1,0,0.15,0,75,0.05,1,75,0.15,0,0,0,0,-0.158831348796327,0.968563283007289,1.1635644444478,-0.686847909354543,0.585483236242212,-3.12453951761541,-4.4971448858118,-1.42714372437128,-7.27755607817363,0.585483236242212,5
67,53097.7403194558,751.529261129043,578,100,0.15,0,75,0.25,1,0,0.2,0,25,0.05,1,0,0,0,0.912458851243026,2.77316890331058,-0.0732939000100969,-0.292706559538326,4.62719189679456,10.2955381227805,11.531248174848,9.55978537152735,14.2153727119991,4.62719189679456,4
55,39487.9630046094,860.008461703729,579,25,0.1,1,75,0.25,0,25,0.1,0,0,0.2,1,0,0,0,1.43295897011212,0.889740186708273,2.35391550475307,2.8012595482754,0.565550830942104,9.12272752403012,2.57950874062627,8.54368405867107,8.3660281021934,0.565550830942104,1
18,44058.0296611568,1105.35625254412,580,100,0.15,1,100,0.2,1,75,0.1,1,25,0.15,0,0,0,0,-0.298291942488905,0.719372472455288,-0.0783978248184986,1.02488025774435,0.102266366710635,27.4010332694944,27.1686976844386,29.2459273871648,28.3492054697277,0.102266366710635,3
47,49118.7877601785,708.294191236255,581,0,0.25,1,0,0.2,1,75,0.1,1,25,0.1,0,0,0,0,1.6621410341741,0.107045763668945,-0.85027548549099,0.710927591144289,-0.50265393597757,18.1631106303258,17.8580153598206,18.2756941106607,19.086897187296,-0.50265393597757,4
61,62350.5686531205,699.821796867019,582,75,0.1,0,75,0.25,1,0,0.1,0,75,0.25,1,0,0,0,2.16801505648112,-0.180046085008446,-0.0925466838275312,0.320781189068299,1.44260959004874,24.0409984116336,19.442937270144,22.9054366713249,19.9437645442207,1.44260959004874,1
40,41553.8703704687,1433.69338090571,583,0,0.05,1,25,0.25,1,100,0.2,0,25,0.15,0,0,0,0,-0.618682094441285,1.03116509991368,4.63516379176927,0.311548699498132,0.640808418566398,17.9521077204571,14.2269549148121,16.4559536066677,14.5073385143966,0.640808418566398,1
24,63251.9971646195,589.629737603664,584,75,0.2,0,25,0.15,1,0,0.1,1,0,0.25,0,0,0,0,-0.12637333056048,1.22751739347773,1.25643325404061,1.56723320016405,0.946166717992125,38.5128242593661,43.3667149834043,45.0206308439672,40.0814307900906,0.946166717992125,3
40,15604.756154192,748.96875778999,585,75,0.15,1,100,0.1,0,100,0.2,1,0,0.15,0,0,0,0,1.82810114725468,-0.950824761590858,0.840476492409513,0.467808483399591,3.67876710156872,-5.28285612168208,-8.68678203052762,-7.89548077652725,-7.01814878553717,3.67876710156872,5
68,54209.3153005519,626.318317269963,586,25,0.1,1,0,0.15,0,25,0.1,0,25,0.15,1,0,0,0,0.834618286669807,4.27983405209647,3.33047272447325,-0.789180772166085,1.15444790019751,14.5375362921389,15.6077520575656,15.5333907299423,11.663737233303,1.15444790019751,2
49,26234.9120434376,812.531547397536,587,75,0.2,1,100,0.1,0,100,0.15,0,75,0.15,1,0,0,0,-0.457026759441458,0.764774448311578,0.324051970473545,-0.775888189799455,0.187208338770392,-4.28235152251953,-2.43555031476649,-4.12627279260453,-3.35121295287753,0.187208338770392,5
64,72671.1580767542,1212.67660508916,588,0,0.25,1,100,0.2,1,75,0.1,1,25,0.15,1,0,0,0,3.35614002057607,2.27783210944457,1.41250578780586,-0.172465956613887,-0.755068549187224,31.3766243858171,30.0483164746856,32.0579901530469,29.9730184086271,-0.755068549187224,3
19,42227.6621374239,1240.06311751562,589,100,0.2,0,25,0.2,0,100,0.15,0,25,0.15,1,0,0,0,0.440243791776668,0.0496514457914574,-0.238981264262125,1.76932101861076,0.39992104993412,23.333756608587,24.0681642626018,23.9045315525482,28.5378338354211,0.39992104993412,4
44,29574.6980003002,286.819853281078,590,100,0.15,0,75,0.2,0,25,0.25,0,0,0.25,0,0,0,0,1.887982914513,1.28470452998615,1.09813578996785,0.351032270767653,2.56409915744345,2.77647621476816,1.29819783024131,0.611629090223004,0.23952557102281,2.56409915744345,1
53,94561.4542108815,1344.42555096776,591,0,0.1,0,25,0.2,1,100,0.05,1,0,0.2,0,0,0,0,-1.10704207252706,-1.05091179597017,1.26538052852134,3.13471601788179,0.13655919606414,53.2701940067222,51.9513242832791,56.8926166077706,55.0119520971311,0.13655919606414,3
49,38343.4245414747,927.046181824539,592,75,0.25,0,75,0.2,0,75,0.15,0,100,0.25,0,0,0,0,-0.842064825724886,-0.273779848660687,-0.747191041084508,0.603134901017353,-0.832506667956049,2.87484603452857,4.69313101159277,5.46971981916895,3.94504576127081,-0.832506667956049,3
33,66318.4971522895,1577.36150522175,593,100,0.05,1,0,0.2,0,0,0.2,1,0,0.25,0,0,0,0,-0.168426679073551,0.705711275988388,1.64043009055867,0.022573393095491,0.334191014870185,41.4522959003725,38.5764338554344,41.0111526700047,36.6432959725416,0.334191014870185,1
30,33359.3114224375,1296.52181823606,594,0,0.25,1,75,0.25,0,100,0.25,1,0,0.25,1,0,0,0,-0.731261564748161,0.43103435049131,2.68269052114588,0.432053104506769,-0.168556044168115,10.8741531443237,9.41144905956317,12.7881052302177,12.0374678135786,-0.168556044168115,3
65,65792.3581740243,1084.87434441644,595,25,0.1,0,100,0.25,1,75,0.25,0,75,0.05,0,0,0,0,-0.194163530151296,3.46626634598441,2.15937996410837,-0.505426599030348,0.00402555406291752,23.3543409177693,23.6397707939051,21.207884412029,23.5430778488903,0.00402555406291752,2
59,41649.6493831583,1398.62737101975,596,75,0.05,0,100,0.1,1,75,0.05,1,100,0.15,1,0,0,0,-0.246184099625929,0.408164006731738,0.906922776434844,-0.518540229255361,0.415643865842624,6.28101787605863,6.8103659824163,8.93412475211941,4.6336617464292,0.415643865842624,3
48,74481.948912603,1432.93142828522,597,25,0.05,1,0,0.1,0,100,0.15,0,100,0.1,0,0,0,0,0.464365863786543,-0.53394420350007,-0.47760007617001,-0.866568218852331,3.03146893841539,42.649022439499,39.2757123722124,36.5820564995425,37.4430883568602,3.03146893841539,1
35,40055.7378025004,348.553730353048,598,100,0.15,1,100,0.05,0,0,0.05,1,25,0.15,1,0,0,0,0.563039702166732,-0.600926671651052,1.8608337285415,-1.4248188765489,1.94419879423166,16.3604168342921,16.1964504604743,21.6582108606669,15.4975582555765,1.94419879423166,3
36,59406.7627641514,1195.29119549394,599,25,0.25,1,75,0.25,0,100,0.2,0,100,0.2,0,0,0,0,1.67217549505164,-0.877952799328853,-1.53869351523045,1.03433480556445,-0.645983097941361,32.0429238445803,27.2427955501998,27.4570548342982,30.0300831550931,-0.645983097941361,1
25,84944.7175855412,756.636044925421,600,100,0.15,0,100,0.15,0,25,0.2,0,100,0.2,1,0,0,0,1.25630761811821,1.04757595311296,2.73443036137915,-0.213127664210842,-0.282077790095625,58.7093175658282,58.500585900823,60.0624403090892,57.4898822834992,-0.282077790095625,3
32,69649.4375876173,1185.20639902363,601,0,0.1,1,25,0.15,0,100,0.25,1,75,0.05,1,0,0,0,0.0674074856304865,1.18523098725008,0.516578354074609,2.60141971759164,-0.247632737243496,45.2694294351052,43.2622529367248,40.4686003035493,47.9284416670663,-0.247632737243496,4
66,49949.799204202,984.482617205959,602,75,0.25,0,75,0.15,1,100,0.2,1,0,0.05,0,0,0,0,2.616426254244,-0.155862152358632,-0.281011529514662,0.234996852436426,-0.820959570437764,7.6987555778157,8.92646717121306,7.17631779405703,11.4423261760081,-0.820959570437764,4
33,84267.2208569765,888.600564587113,603,0,0.1,0,100,0.2,0,75,0.25,1,100,0.25,1,0,0,0,0.133140177486629,1.1896341824643,1.34657997809924,-0.816393932214775,0.709217479026217,55.7602779059167,52.8167719108943,53.5987177065293,51.0607437962153,0.709217479026217,1
62,38020.5828543263,969.724926958492,604,100,0.05,0,100,0.25,1,0,0.15,0,25,0.25,1,0,0,0,0.511747119098585,-0.454150238302769,0.872160314376308,-0.553076255834233,1.33405307484134,2.07924254527597,-2.38665481212539,1.43965574055369,-1.36058082965685,1.33405307484134,1
28,52120.8162939603,651.660438182739,605,75,0.1,1,100,0.1,1,100,0.2,1,100,0.2,1,0,0,0,0.207151724882708,-0.461465120389332,-0.705720065107727,-1.14877978743747,1.69889365224821,31.3848455747489,30.3412287294769,27.5969737847585,27.1539140624288,1.69889365224821,1
40,37270.4033143266,1285.11591179966,606,75,0.05,0,0,0.2,1,0,0.25,0,100,0.1,0,0,0,0,0.675363930013429,0.399762736107337,-0.661250530606634,1.22256629619988,0.186023794284557,12.980206747191,11.5796055532849,7.76859228657097,11.9024091133775,0.186023794284557,1
54,37481.154970651,1119.68292486883,607,25,0.15,0,0,0.2,1,75,0.05,1,75,0.25,0,0,0,0,-1.32151184984218,0.133474165336112,1.31590677021653,-1.22264070402299,0.963353919435498,2.41246987521116,4.49245589038946,8.29988849526987,-0.73865897896964,0.963353919435498,3
44,25477.718634702,1217.15274930155,608,0,0.2,0,100,0.1,0,75,0.05,0,0,0.1,1,0,0,0,1.93131870781144,0.981764314557888,-0.668109861497306,1.85597925925583,-0.735947520933879,-0.412620452691823,-0.362174845945373,-0.387049022000567,3.51204009875257,-0.735947520933879,4
20,79118.6696954346,564.827627396045,609,75,0.25,1,100,0.1,0,75,0.1,0,75,0.05,0,0,0,0,-0.62369991545883,1.15194775082279,0.205667100188527,0.963189197802788,0.239364274484777,53.7521693256605,57.4028169919421,56.8315363413079,58.8390584389222,0.239364274484777,4
69,-16453.9165918255,1276.36993237218,610,25,0.25,0,0,0.2,1,0,0.25,0,100,0.15,0,0,0,0,-0.512442082713273,0.183818763368592,-0.241241124541084,-0.85270538517326,1.70730868916646,-52.623271185765,-48.8020103396831,-51.9770702275928,-51.588534488225,1.70730868916646,5
54,28151.57701897,919.054478460572,611,0,0.25,1,25,0.1,0,25,0.25,0,100,0.1,1,0,0,0,-1.03982931572942,-0.762307407180449,2.44602290557644,1.19736909368257,2.66705203375158,-5.86098884960493,-3.70846694105596,-4.25013662829907,-1.37379044019294,2.66705203375158,5
28,57607.7512624317,1059.26618307595,612,0,0.05,0,0,0.05,0,0,0.15,1,75,0.15,0,0,0,0,-0.603820833618506,1.47254819202391,-0.210986164252353,0.434899685250387,0.784756786547346,36.1127677394485,38.1891367650909,35.5056024088146,33.5264882583174,0.784756786547346,2
51,41241.9871118927,822.266476141644,613,100,0.25,0,25,0.15,1,0,0.05,0,25,0.25,0,0,0,0,1.30639192406307,-1.00671215685532,-0.547768193132716,-0.182072088122082,7.60765290297006,6.11208096917185,8.92397688825346,10.7579208519761,5.7486169569867,7.60765290297006,3
32,56617.071952659,1293.56628644918,614,0,0.15,0,100,0.25,1,75,0.2,1,75,0.2,0,0,0,0,-0.479727813278792,0.488849558931475,-0.527925839896599,-0.550017880477773,2.90594091775435,30.8947833464813,29.3633607186916,29.9715853198635,28.4494932792823,2.90594091775435,1
37,42336.1960840151,583.546889984675,615,100,0.25,0,25,0.15,1,0,0.2,1,100,0.15,0,0,0,0,0.453977382164021,0.670043680049449,0.471704438241977,-1.38305658035402,0.645614974086248,13.1897440535768,18.5308103514623,17.4574711096548,13.8527100910588,0.645614974086248,2
22,35222.5858615516,1197.4644197986,616,0,0.15,0,100,0.1,1,25,0.2,1,25,0.25,0,0,0,0,-0.425426514630167,-0.93394704525887,1.27378957906383,1.18912125281762,1.04276525123136,17.7637714676887,18.50525093706,19.3379875613827,16.5033192351365,1.04276525123136,3
62,23780.1524760963,931.742973443475,617,100,0.1,0,100,0.15,0,0,0.25,1,0,0.15,1,0,0,0,-0.597556086568536,0.0517257988629957,0.424694336513939,1.35811255844948,-0.471884469105104,-12.3844264818867,-12.9851445964551,-12.1121760588042,-8.67875783686864,-0.471884469105104,5
37,48990.9092512066,778.032769306321,618,0,0.05,1,75,0.25,0,0,0.05,0,75,0.15,0,0,0,0,-1.19274259770426,-0.13985523334728,0.989210943369526,-0.545507346045808,0.474600971349048,25.1995302658213,18.6274176301783,25.8814838068951,20.7217655174798,0.474600971349048,3
67,30698.9982082271,896.598212225261,619,100,0.15,1,25,0.1,0,75,0.2,0,25,0.25,0,0,0,0,2.61032454079411,-0.263431315707186,-0.224870928479875,-0.389818966878602,1.63905671966947,-5.54552698221285,-7.54428283871414,-10.7557224514868,-11.4206704898856,1.63905671966947,5
32,64995.0887283791,1076.0304896834,620,75,0.2,1,0,0.25,1,75,0.25,1,0,0.2,1,0,0,0,-0.0312231883682552,-0.430652717128789,-0.981311153630906,-0.883072245459747,1.3407755066973,37.589602230754,37.0651727019935,35.3895142654914,37.8627531736625,1.3407755066973,4
34,49425.3885325134,1071.92498024067,621,100,0.15,1,25,0.2,1,25,0.1,0,0,0.1,1,0,0,0,2.31882153525331,-0.404288247881948,3.80562348188029,0.159331505532506,-1.98493724643689,26.5804017878897,23.7322920047545,28.9422037345167,27.1709117581689,-1.98493724643689,3
60,4683.86654582591,1022.67322767156,622,0,0.25,0,0,0.2,1,100,0.15,0,0,0.25,1,0,0,0,0.154027470075431,-0.651277872857708,-0.22215645912778,-1.09452936952734,4.79755642088027,-29.1146859659726,-27.1699913089057,-28.4908698951758,-28.8632428055753,4.79755642088027,5
67,34538.2499690095,1016.3448488133,623,100,0.1,0,75,0.2,0,100,0.2,1,75,0.15,1,0,0,0,2.38976174171925,-1.17098660494983,0.526004540569218,-1.59974962522072,-0.285154941157106,-2.75272578462266,-8.43847413129174,-5.6164829857727,-6.11723715156263,-0.285154941157106,5
23,48404.7544761302,1307.21844593857,624,25,0.05,0,0,0.25,0,25,0.25,0,25,0.2,0,0,0,0,1.93669602146475,-0.264221576484861,0.9164481286951,1.29109103546194,0.850460026132127,32.9557373261754,26.1298197282258,26.9354894334058,28.5601323401726,0.850460026132127,1
63,32462.8281430084,760.325085529511,625,25,0.2,1,75,0.2,0,0,0.05,0,100,0.1,0,0,0,0,-0.256086829298127,-0.813214036439374,1.11717291461193,2.40594966824726,-1.50428653168776,-5.037682907741,-7.84481011488224,-1.03942316383094,-2.50064641019561,-1.50428653168776,3
51,65780.341484598,1161.42888174145,626,100,0.2,0,25,0.25,1,0,0.05,1,75,0.25,0,0,0,0,2.38723557627851,0.404444256966861,0.00242320444735662,-1.76930262398025,0.108894546442819,29.3005258381868,28.6927345188752,33.6657134663557,24.2689876379281,0.108894546442819,3
50,80004.0263350313,570.939617060244,627,25,0.1,1,75,0.15,0,75,0.15,0,0,0.15,0,0,0,0,-2.06134277532197,-0.858683306473523,-0.605028927601557,2.94678479350493,1.22552074299579,42.5670796094546,40.269739078303,40.523393457175,45.2002071782815,1.22552074299579,4
34,41250.1655117304,799.138230695123,628,0,0.1,1,0,0.25,0,25,0.25,1,0,0.15,0,0,0,0,0.179017652410046,1.84863558535738,2.74369646878202,-0.589626957237121,-0.137715605389655,20.2416583373809,16.6612762703283,18.6813371537529,16.7230137277338,-0.137715605389655,1
46,30349.5078559343,1340.18631071803,629,0,0.15,1,75,0.1,0,100,0.25,1,100,0.15,0,0,0,0,0.305621736306431,-0.541207946006775,0.960160873465907,-0.0934962410700892,0.673811991471582,3.85270341385058,1.63087373153737,0.507242551010053,0.453585436474056,0.673811991471582,1
29,42848.5840447623,1629.71808274274,630,100,0.15,0,75,0.05,1,75,0.25,1,100,0.2,0,0,0,0,-0.412250202912859,1.26828382882393,2.62100878207665,-0.926740659511543,0.345233178801515,19.2590462351351,25.3145802668719,21.6673052201246,17.4945557785364,0.345233178801515,2
49,45722.0805735004,1114.26869245933,631,25,0.05,0,100,0.25,1,0,0.05,1,100,0.1,0,0,0,0,1.50801874616616,-0.582310620102029,2.0130206332839,0.822967267005741,1.27866318374991,17.2467872336415,10.5314578673733,19.6267891207593,14.1867357544811,1.27866318374991,3
34,9515.2445016236,800.304902672903,632,25,0.05,0,0,0.1,0,0,0.25,1,100,0.15,0,0,0,0,0.190294004203281,0.422758201445477,1.99018665573761,2.36157671087715,1.76710044392093,-7.34674816941666,-7.98928397217446,-8.67185551788233,-8.80046546274279,1.76710044392093,5
55,1370.89786193013,892.792421606492,633,100,0.05,1,0,0.15,0,100,0.1,1,25,0.15,1,0,0,0,-0.664585464559547,0.310541746633329,-0.019356028237405,0.708502829499962,-0.432464713002799,-25.2493222819189,-26.7741950707261,-25.8540928455968,-25.2512339878594,-0.432464713002799,5
24,34753.2157353788,1509.63614296332,634,25,0.1,1,25,0.1,0,0,0.1,0,25,0.15,0,0,0,0,2.37803755698839,-0.71462682810965,1.47816039244233,-0.836678882146254,1.05088387388345,21.5432709320603,16.9506065469623,19.5183937675143,15.5785544929257,1.05088387388345,1
67,48213.8252411961,1054.01914586742,635,100,0.15,1,100,0.05,1,100,0.25,1,25,0.15,0,0,0,0,0.871258850127263,-0.274188654123936,-0.495025358268766,0.0831900988928334,1.08005718473952,7.60301030514395,8.95756280089275,3.73672609674792,6.43994155390952,1.08005718473952,2
62,86344.5865821432,1408.38165621427,636,75,0.15,0,75,0.15,1,75,0.05,0,25,0.15,0,0,0,0,-0.484548346825081,-0.347522758172383,-0.586509999907672,0.758639400493229,0.0953150842080152,40.0333502479967,41.6703758366494,42.4313885949141,42.026537995315,0.0953150842080152,3
35,15463.2300762645,836.121662932786,637,75,0.05,1,25,0.2,1,100,0.15,0,75,0.2,1,0,0,0,-0.0902183337928174,2.54004122516292,1.21204271661807,-0.566272726575775,-0.687953808285805,-2.32147276896795,-2.69121321001222,-5.39421171855707,-6.54752716175091,-0.687953808285805,5
